Dağıtılan Enerji (MWh),month,year,date,hour,o_clock,season,HourControl
2333.9569790967757,1,2018,2018-01-16,20:00:00,20,Winter,Night
2229.6934735110112,1,2018,2018-01-16,21:00:00,21,Winter,Night
2143.309067337478,1,2018,2018-01-16,22:00:00,22,Winter,Night
2000.5305740006168,1,2018,2018-01-16,23:00:00,23,Winter,Night
1782.1939688501864,1,2018,2018-01-17,00:00:00,0,Winter,Night
1573.6070462450248,1,2018,2018-01-17,01:00:00,1,Winter,Night
1462.7496641547527,1,2018,2018-01-17,02:00:00,2,Winter,Night
1386.9616468386148,1,2018,2018-01-17,03:00:00,3,Winter,Night
1386.8005158515102,1,2018,2018-01-17,04:00:00,4,Winter,Night
1417.4880016267673,1,2018,2018-01-17,05:00:00,5,Winter,Night
1518.7733188747875,1,2018,2018-01-17,06:00:00,6,Winter,Night
1738.546538302295,1,2018,2018-01-17,07:00:00,7,Winter,Daytime
2059.3015879393347,1,2018,2018-01-17,08:00:00,8,Winter,Daytime
2288.057156584508,1,2018,2018-01-17,09:00:00,9,Winter,Daytime
2361.351948744329,1,2018,2018-01-17,10:00:00,10,Winter,Daytime
2373.647599631396,1,2018,2018-01-17,11:00:00,11,Winter,Daytime
2249.271364472765,1,2018,2018-01-17,12:00:00,12,Winter,Daytime
2222.674414012831,1,2018,2018-01-17,13:00:00,13,Winter,Daytime
2217.365535614996,1,2018,2018-01-17,14:00:00,14,Winter,Daytime
2181.9346885301684,1,2018,2018-01-17,15:00:00,15,Winter,Daytime
2197.6396952355008,1,2018,2018-01-17,16:00:00,16,Winter,Daytime
2221.255249724732,1,2018,2018-01-17,17:00:00,17,Winter,Daytime
2270.7878677067656,1,2018,2018-01-17,18:00:00,18,Winter,Daytime
2272.513561287459,1,2018,2018-01-17,19:00:00,19,Winter,Night
2194.007632981527,1,2018,2018-01-17,20:00:00,20,Winter,Night
2093.0167669768325,1,2018,2018-01-17,21:00:00,21,Winter,Night
1997.3955821710208,1,2018,2018-01-17,22:00:00,22,Winter,Night
1880.9536437548445,1,2018,2018-01-17,23:00:00,23,Winter,Night
1694.7658372175342,1,2018,2018-01-18,00:00:00,0,Winter,Night
1508.8263712591115,1,2018,2018-01-18,01:00:00,1,Winter,Night
1390.4781349964965,1,2018,2018-01-18,02:00:00,2,Winter,Night
1328.65500750764,1,2018,2018-01-18,03:00:00,3,Winter,Night
1305.913476293104,1,2018,2018-01-18,04:00:00,4,Winter,Night
1305.8443108229624,1,2018,2018-01-18,05:00:00,5,Winter,Night
1384.3223898474976,1,2018,2018-01-18,06:00:00,6,Winter,Night
1602.3053864648723,1,2018,2018-01-18,07:00:00,7,Winter,Daytime
1873.693672602849,1,2018,2018-01-18,08:00:00,8,Winter,Daytime
2144.4820401069824,1,2018,2018-01-18,09:00:00,9,Winter,Daytime
2293.5315186294565,1,2018,2018-01-18,10:00:00,10,Winter,Daytime
2438.503835802174,1,2018,2018-01-18,11:00:00,11,Winter,Daytime
2401.507402777573,1,2018,2018-01-18,12:00:00,12,Winter,Daytime
2464.49400220821,1,2018,2018-01-18,13:00:00,13,Winter,Daytime
2440.018600403964,1,2018,2018-01-18,14:00:00,14,Winter,Daytime
2410.0664880436266,1,2018,2018-01-18,15:00:00,15,Winter,Daytime
2412.889111026409,1,2018,2018-01-18,16:00:00,16,Winter,Daytime
2408.198887297974,1,2018,2018-01-18,17:00:00,17,Winter,Daytime
2437.7689286024074,1,2018,2018-01-18,18:00:00,18,Winter,Daytime
2456.5249967235413,1,2018,2018-01-18,19:00:00,19,Winter,Night
2387.01105730311,1,2018,2018-01-18,20:00:00,20,Winter,Night
2279.681925535238,1,2018,2018-01-18,21:00:00,21,Winter,Night
2198.399506246832,1,2018,2018-01-18,22:00:00,22,Winter,Night
2071.1097304969253,1,2018,2018-01-18,23:00:00,23,Winter,Night
1846.0563893289027,1,2018,2018-01-19,00:00:00,0,Winter,Night
1656.249938973835,1,2018,2018-01-19,01:00:00,1,Winter,Night
1525.341480964444,1,2018,2018-01-19,02:00:00,2,Winter,Night
1461.6342425674245,1,2018,2018-01-19,03:00:00,3,Winter,Night
1437.6415545545285,1,2018,2018-01-19,04:00:00,4,Winter,Night
1456.0405503501324,1,2018,2018-01-19,05:00:00,5,Winter,Night
1551.6345384019576,1,2018,2018-01-19,06:00:00,6,Winter,Night
1806.1789686794089,1,2018,2018-01-19,07:00:00,7,Winter,Daytime
2176.2061950425023,1,2018,2018-01-19,08:00:00,8,Winter,Daytime
2419.940687160947,1,2018,2018-01-19,09:00:00,9,Winter,Daytime
2449.776324974517,1,2018,2018-01-19,10:00:00,10,Winter,Daytime
2462.3592765353046,1,2018,2018-01-19,11:00:00,11,Winter,Daytime
2360.2058926775358,1,2018,2018-01-19,12:00:00,12,Winter,Daytime
2272.175643768182,1,2018,2018-01-19,13:00:00,13,Winter,Daytime
2234.514780489915,1,2018,2018-01-19,14:00:00,14,Winter,Daytime
2187.1715399353884,1,2018,2018-01-19,15:00:00,15,Winter,Daytime
2183.2974119568594,1,2018,2018-01-19,16:00:00,16,Winter,Daytime
2214.6214596649475,1,2018,2018-01-19,17:00:00,17,Winter,Daytime
2326.3327926305137,1,2018,2018-01-19,18:00:00,18,Winter,Daytime
2373.393642953288,1,2018,2018-01-19,19:00:00,19,Winter,Night
2306.103478645724,1,2018,2018-01-19,20:00:00,20,Winter,Night
2206.5987692604103,1,2018,2018-01-19,21:00:00,21,Winter,Night
2135.425711244384,1,2018,2018-01-19,22:00:00,22,Winter,Night
2055.5088866571214,1,2018,2018-01-19,23:00:00,23,Winter,Night
1866.4201931428477,1,2018,2018-01-20,00:00:00,0,Winter,Night
1656.094781564094,1,2018,2018-01-20,01:00:00,1,Winter,Night
1526.9944771674488,1,2018,2018-01-20,02:00:00,2,Winter,Night
1450.781560722725,1,2018,2018-01-20,03:00:00,3,Winter,Night
1420.9086815277203,1,2018,2018-01-20,04:00:00,4,Winter,Night
1421.2206432185917,1,2018,2018-01-20,05:00:00,5,Winter,Night
1478.744519125564,1,2018,2018-01-20,06:00:00,6,Winter,Night
1608.6720180615257,1,2018,2018-01-20,07:00:00,7,Winter,Daytime
1826.0336296387136,1,2018,2018-01-20,08:00:00,8,Winter,Daytime
2099.9916694217964,1,2018,2018-01-20,09:00:00,9,Winter,Daytime
2233.800909423362,1,2018,2018-01-20,10:00:00,10,Winter,Daytime
2298.062703981768,1,2018,2018-01-20,11:00:00,11,Winter,Daytime
2213.632889721909,1,2018,2018-01-20,12:00:00,12,Winter,Daytime
2204.565445025152,1,2018,2018-01-20,13:00:00,13,Winter,Daytime
2162.813911034918,1,2018,2018-01-20,14:00:00,14,Winter,Daytime
2084.769446846173,1,2018,2018-01-20,15:00:00,15,Winter,Daytime
2071.609947181844,1,2018,2018-01-20,16:00:00,16,Winter,Daytime
2067.3323894323785,1,2018,2018-01-20,17:00:00,17,Winter,Daytime
2188.2408613043017,1,2018,2018-01-20,18:00:00,18,Winter,Daytime
2189.3739165266634,1,2018,2018-01-20,19:00:00,19,Winter,Night
2080.7272856073696,1,2018,2018-01-20,20:00:00,20,Winter,Night
1987.320528613697,1,2018,2018-01-20,21:00:00,21,Winter,Night
1905.69693732216,1,2018,2018-01-20,22:00:00,22,Winter,Night
1834.1288538067615,1,2018,2018-01-20,23:00:00,23,Winter,Night
1684.9430800591035,1,2018,2018-01-21,00:00:00,0,Winter,Night
1500.6277779620627,1,2018,2018-01-21,01:00:00,1,Winter,Night
1353.4738014505444,1,2018,2018-01-21,02:00:00,2,Winter,Night
1278.4509126537498,1,2018,2018-01-21,03:00:00,3,Winter,Night
1241.342308014837,1,2018,2018-01-21,04:00:00,4,Winter,Night
1220.7485585216598,1,2018,2018-01-21,05:00:00,5,Winter,Night
1246.7942211670745,1,2018,2018-01-21,06:00:00,6,Winter,Night
1289.0198347977866,1,2018,2018-01-21,07:00:00,7,Winter,Daytime
1327.0763926208149,1,2018,2018-01-21,08:00:00,8,Winter,Daytime
1477.936557912352,1,2018,2018-01-21,09:00:00,9,Winter,Daytime
1670.363417176907,1,2018,2018-01-21,10:00:00,10,Winter,Daytime
1789.9871133058666,1,2018,2018-01-21,11:00:00,11,Winter,Daytime
1809.474417730618,1,2018,2018-01-21,12:00:00,12,Winter,Daytime
1808.367211188612,1,2018,2018-01-21,13:00:00,13,Winter,Daytime
1782.494410817759,1,2018,2018-01-21,14:00:00,14,Winter,Daytime
1764.915132291713,1,2018,2018-01-21,15:00:00,15,Winter,Daytime
1754.5135147020032,1,2018,2018-01-21,16:00:00,16,Winter,Daytime
1815.9134517164648,1,2018,2018-01-21,17:00:00,17,Winter,Daytime
1942.377430972444,1,2018,2018-01-21,18:00:00,18,Winter,Daytime
2008.7645260224629,1,2018,2018-01-21,19:00:00,19,Winter,Night
1947.928753147168,1,2018,2018-01-21,20:00:00,20,Winter,Night
1872.2793564871597,1,2018,2018-01-21,21:00:00,21,Winter,Night
1820.3421003937567,1,2018,2018-01-21,22:00:00,22,Winter,Night
1743.7529139877208,1,2018,2018-01-21,23:00:00,23,Winter,Night
1574.4599979904772,1,2018,2018-01-22,00:00:00,0,Winter,Night
1392.6627695275458,1,2018,2018-01-22,01:00:00,1,Winter,Night
1288.1432900617256,1,2018,2018-01-22,02:00:00,2,Winter,Night
1230.1702315810696,1,2018,2018-01-22,03:00:00,3,Winter,Night
1218.105038724865,1,2018,2018-01-22,04:00:00,4,Winter,Night
1224.120476242644,1,2018,2018-01-22,05:00:00,5,Winter,Night
1302.964469707956,1,2018,2018-01-22,06:00:00,6,Winter,Night
1499.900405362895,1,2018,2018-01-22,07:00:00,7,Winter,Daytime
1821.080316184358,1,2018,2018-01-22,08:00:00,8,Winter,Daytime
2095.272958977648,1,2018,2018-01-22,09:00:00,9,Winter,Daytime
2231.720154385623,1,2018,2018-01-22,10:00:00,10,Winter,Daytime
2321.8536792902805,1,2018,2018-01-22,11:00:00,11,Winter,Daytime
2255.85507514686,1,2018,2018-01-22,12:00:00,12,Winter,Daytime
2336.7518854621826,1,2018,2018-01-22,13:00:00,13,Winter,Daytime
2362.158831485594,1,2018,2018-01-22,14:00:00,14,Winter,Daytime
2319.566730923242,1,2018,2018-01-22,15:00:00,15,Winter,Daytime
2284.6404616434097,1,2018,2018-01-22,16:00:00,16,Winter,Daytime
2256.483955733682,1,2018,2018-01-22,17:00:00,17,Winter,Daytime
2254.066609378481,1,2018,2018-01-22,18:00:00,18,Winter,Daytime
2246.1575198927544,1,2018,2018-01-22,19:00:00,19,Winter,Night
2181.766176301546,1,2018,2018-01-22,20:00:00,20,Winter,Night
2087.815314438331,1,2018,2018-01-22,21:00:00,21,Winter,Night
1999.954199101471,1,2018,2018-01-22,22:00:00,22,Winter,Night
1902.8402738384807,1,2018,2018-01-22,23:00:00,23,Winter,Night
1721.894822507881,1,2018,2018-01-23,00:00:00,0,Winter,Night
1531.844178741266,1,2018,2018-01-23,01:00:00,1,Winter,Night
1422.0436388995226,1,2018,2018-01-23,02:00:00,2,Winter,Night
1363.1316797947895,1,2018,2018-01-23,03:00:00,3,Winter,Night
1345.6684137479012,1,2018,2018-01-23,04:00:00,4,Winter,Night
1347.686977462999,1,2018,2018-01-23,05:00:00,5,Winter,Night
1422.101535586381,1,2018,2018-01-23,06:00:00,6,Winter,Night
1613.3521358278997,1,2018,2018-01-23,07:00:00,7,Winter,Daytime
1954.359561997112,1,2018,2018-01-23,08:00:00,8,Winter,Daytime
2240.739843051077,1,2018,2018-01-23,09:00:00,9,Winter,Daytime
2346.9056078236454,1,2018,2018-01-23,10:00:00,10,Winter,Daytime
2394.9014477025107,1,2018,2018-01-23,11:00:00,11,Winter,Daytime
2318.369056052643,1,2018,2018-01-23,12:00:00,12,Winter,Daytime
2352.847617242952,1,2018,2018-01-23,13:00:00,13,Winter,Daytime
2338.0197022788843,1,2018,2018-01-23,14:00:00,14,Winter,Daytime
2288.78286495686,1,2018,2018-01-23,15:00:00,15,Winter,Daytime
2308.923720458986,1,2018,2018-01-23,16:00:00,16,Winter,Daytime
2324.953855441769,1,2018,2018-01-23,17:00:00,17,Winter,Daytime
2391.913207816944,1,2018,2018-01-23,18:00:00,18,Winter,Daytime
2416.7171657470185,1,2018,2018-01-23,19:00:00,19,Winter,Night
2352.1739515317336,1,2018,2018-01-23,20:00:00,20,Winter,Night
2249.3409229057165,1,2018,2018-01-23,21:00:00,21,Winter,Night
2147.606792251153,1,2018,2018-01-23,22:00:00,22,Winter,Night
2037.6847595833167,1,2018,2018-01-23,23:00:00,23,Winter,Night
1827.5316469717616,1,2018,2018-01-24,00:00:00,0,Winter,Night
1609.3962683508153,1,2018,2018-01-24,01:00:00,1,Winter,Night
1481.755217119062,1,2018,2018-01-24,02:00:00,2,Winter,Night
1414.562334333598,1,2018,2018-01-24,03:00:00,3,Winter,Night
1386.3834313144416,1,2018,2018-01-24,04:00:00,4,Winter,Night
1395.8868020182083,1,2018,2018-01-24,05:00:00,5,Winter,Night
1465.382292973193,1,2018,2018-01-24,06:00:00,6,Winter,Night
1664.1356403459856,1,2018,2018-01-24,07:00:00,7,Winter,Daytime
2021.2137955339813,1,2018,2018-01-24,08:00:00,8,Winter,Daytime
2314.353939157309,1,2018,2018-01-24,09:00:00,9,Winter,Daytime
2446.347299662566,1,2018,2018-01-24,10:00:00,10,Winter,Daytime
2511.742644150232,1,2018,2018-01-24,11:00:00,11,Winter,Daytime
2449.6390792162774,1,2018,2018-01-24,12:00:00,12,Winter,Daytime
2488.511258926306,1,2018,2018-01-24,13:00:00,13,Winter,Daytime
2472.7421947605976,1,2018,2018-01-24,14:00:00,14,Winter,Daytime
2409.9599498098005,1,2018,2018-01-24,15:00:00,15,Winter,Daytime
2391.4807296085346,1,2018,2018-01-24,16:00:00,16,Winter,Daytime
2426.410219885611,1,2018,2018-01-24,17:00:00,17,Winter,Daytime
2450.5659797910844,1,2018,2018-01-24,18:00:00,18,Winter,Daytime
2469.7166045269046,1,2018,2018-01-24,19:00:00,19,Winter,Night
2416.3725576484794,1,2018,2018-01-24,20:00:00,20,Winter,Night
2305.8116004680023,1,2018,2018-01-24,21:00:00,21,Winter,Night
2220.350072325398,1,2018,2018-01-24,22:00:00,22,Winter,Night
2122.8587305559604,1,2018,2018-01-24,23:00:00,23,Winter,Night
1883.1304066040389,1,2018,2018-01-25,00:00:00,0,Winter,Night
1681.3250827556606,1,2018,2018-01-25,01:00:00,1,Winter,Night
1549.951864997928,1,2018,2018-01-25,02:00:00,2,Winter,Night
1473.7223109416486,1,2018,2018-01-25,03:00:00,3,Winter,Night
1443.4921788501863,1,2018,2018-01-25,04:00:00,4,Winter,Night
1453.4098867259224,1,2018,2018-01-25,05:00:00,5,Winter,Night
1535.3107121584992,1,2018,2018-01-25,06:00:00,6,Winter,Night
1727.7886087020693,1,2018,2018-01-25,07:00:00,7,Winter,Daytime
2086.6686787447043,1,2018,2018-01-25,08:00:00,8,Winter,Daytime
2371.348252271125,1,2018,2018-01-25,09:00:00,9,Winter,Daytime
2481.9359971918097,1,2018,2018-01-25,10:00:00,10,Winter,Daytime
2545.654178703261,1,2018,2018-01-25,11:00:00,11,Winter,Daytime
2484.99941826762,1,2018,2018-01-25,12:00:00,12,Winter,Daytime
2477.0958331988195,1,2018,2018-01-25,13:00:00,13,Winter,Daytime
2442.948728278884,1,2018,2018-01-25,14:00:00,14,Winter,Daytime
2407.9907425453785,1,2018,2018-01-25,15:00:00,15,Winter,Daytime
2408.470105614113,1,2018,2018-01-25,16:00:00,16,Winter,Daytime
2428.476328220598,1,2018,2018-01-25,17:00:00,17,Winter,Daytime
2477.8048293863058,1,2018,2018-01-25,18:00:00,18,Winter,Daytime
2506.199128094019,1,2018,2018-01-25,19:00:00,19,Winter,Night
2427.4076281421653,1,2018,2018-01-25,20:00:00,20,Winter,Night
2311.3512865892035,1,2018,2018-01-25,21:00:00,21,Winter,Night
2233.689505329719,1,2018,2018-01-25,22:00:00,22,Winter,Night
2114.6396766622584,1,2018,2018-01-25,23:00:00,23,Winter,Night
1887.592930678659,1,2018,2018-01-26,00:00:00,0,Winter,Night
1675.849265572669,1,2018,2018-01-26,01:00:00,1,Winter,Night
1544.8676263998848,1,2018,2018-01-26,02:00:00,2,Winter,Night
1469.2387949790127,1,2018,2018-01-26,03:00:00,3,Winter,Night
1440.230803905583,1,2018,2018-01-26,04:00:00,4,Winter,Night
1452.1910793526213,1,2018,2018-01-26,05:00:00,5,Winter,Night
1548.012539662433,1,2018,2018-01-26,06:00:00,6,Winter,Night
1743.605824299847,1,2018,2018-01-26,07:00:00,7,Winter,Daytime
2103.0503867559687,1,2018,2018-01-26,08:00:00,8,Winter,Daytime
2376.6022716305138,1,2018,2018-01-26,09:00:00,9,Winter,Daytime
2503.373793265106,1,2018,2018-01-26,10:00:00,10,Winter,Daytime
2567.0711982103912,1,2018,2018-01-26,11:00:00,11,Winter,Daytime
2503.837202869276,1,2018,2018-01-26,12:00:00,12,Winter,Daytime
2409.870467000176,1,2018,2018-01-26,13:00:00,13,Winter,Daytime
2375.273841763728,1,2018,2018-01-26,14:00:00,14,Winter,Daytime
2318.816547433503,1,2018,2018-01-26,15:00:00,15,Winter,Daytime
2304.401903481514,1,2018,2018-01-26,16:00:00,16,Winter,Daytime
2343.122822110287,1,2018,2018-01-26,17:00:00,17,Winter,Daytime
2426.930059635584,1,2018,2018-01-26,18:00:00,18,Winter,Daytime
2469.9098225476264,1,2018,2018-01-26,19:00:00,19,Winter,Night
2412.3029203389765,1,2018,2018-01-26,20:00:00,20,Winter,Night
2289.589146076736,1,2018,2018-01-26,21:00:00,21,Winter,Night
2190.7770959872137,1,2018,2018-01-26,22:00:00,22,Winter,Night
2107.0598449040854,1,2018,2018-01-26,23:00:00,23,Winter,Night
1912.299718520336,1,2018,2018-01-27,00:00:00,0,Winter,Night
1702.393471152988,1,2018,2018-01-27,01:00:00,1,Winter,Night
1565.7682618966337,1,2018,2018-01-27,02:00:00,2,Winter,Night
1487.255969619183,1,2018,2018-01-27,03:00:00,3,Winter,Night
1442.9143695972705,1,2018,2018-01-27,04:00:00,4,Winter,Night
1445.241106905583,1,2018,2018-01-27,05:00:00,5,Winter,Night
1502.386049869584,1,2018,2018-01-27,06:00:00,6,Winter,Night
1632.68306254681,1,2018,2018-01-27,07:00:00,7,Winter,Daytime
1863.4891490204564,1,2018,2018-01-27,08:00:00,8,Winter,Daytime
2131.060185774684,1,2018,2018-01-27,09:00:00,9,Winter,Daytime
2274.213289925556,1,2018,2018-01-27,10:00:00,10,Winter,Daytime
2342.77083471296,1,2018,2018-01-27,11:00:00,11,Winter,Daytime
2246.3437003319664,1,2018,2018-01-27,12:00:00,12,Winter,Daytime
2221.6610055238416,1,2018,2018-01-27,13:00:00,13,Winter,Daytime
2143.197970833344,1,2018,2018-01-27,14:00:00,14,Winter,Daytime
2064.346635388246,1,2018,2018-01-27,15:00:00,15,Winter,Daytime
2046.4371837207848,1,2018,2018-01-27,16:00:00,16,Winter,Daytime
2080.9306315511976,1,2018,2018-01-27,17:00:00,17,Winter,Daytime
2240.8759740021837,1,2018,2018-01-27,18:00:00,18,Winter,Daytime
2328.23518881895,1,2018,2018-01-27,19:00:00,19,Winter,Night
2215.038355597404,1,2018,2018-01-27,20:00:00,20,Winter,Night
2076.057275553645,1,2018,2018-01-27,21:00:00,21,Winter,Night
2078.6792890507027,1,2018,2018-01-27,22:00:00,22,Winter,Night
2010.398637658379,1,2018,2018-01-27,23:00:00,23,Winter,Night
1854.1090487256145,1,2018,2018-01-28,00:00:00,0,Winter,Night
1663.115974850253,1,2018,2018-01-28,01:00:00,1,Winter,Night
1509.3696993692224,1,2018,2018-01-28,02:00:00,2,Winter,Night
1419.8776970143958,1,2018,2018-01-28,03:00:00,3,Winter,Night
1367.0545692824558,1,2018,2018-01-28,04:00:00,4,Winter,Night
1358.7549965051924,1,2018,2018-01-28,05:00:00,5,Winter,Night
1384.0703093190702,1,2018,2018-01-28,06:00:00,6,Winter,Night
1462.648174825318,1,2018,2018-01-28,07:00:00,7,Winter,Daytime
1505.0712856260593,1,2018,2018-01-28,08:00:00,8,Winter,Daytime
1655.0386615120683,1,2018,2018-01-28,09:00:00,9,Winter,Daytime
1834.7666209599224,1,2018,2018-01-28,10:00:00,10,Winter,Daytime
1923.6966510197076,1,2018,2018-01-28,11:00:00,11,Winter,Daytime
1927.996838424927,1,2018,2018-01-28,12:00:00,12,Winter,Daytime
1910.50539965862,1,2018,2018-01-28,13:00:00,13,Winter,Daytime
1851.197548755527,1,2018,2018-01-28,14:00:00,14,Winter,Daytime
1796.7749267528377,1,2018,2018-01-28,15:00:00,15,Winter,Daytime
1789.4910379126595,1,2018,2018-01-28,16:00:00,16,Winter,Daytime
1877.1703297129595,1,2018,2018-01-28,17:00:00,17,Winter,Daytime
2082.672859415603,1,2018,2018-01-28,18:00:00,18,Winter,Daytime
2206.1351052604764,1,2018,2018-01-28,19:00:00,19,Winter,Night
2149.9257368529425,1,2018,2018-01-28,20:00:00,20,Winter,Night
2077.632909099531,1,2018,2018-01-28,21:00:00,21,Winter,Night
2031.430892546569,1,2018,2018-01-28,22:00:00,22,Winter,Night
1945.898887117497,1,2018,2018-01-28,23:00:00,23,Winter,Night
1754.9741074223048,1,2018,2018-01-29,00:00:00,0,Winter,Night
1538.626107324207,1,2018,2018-01-29,01:00:00,1,Winter,Night
1410.1399560627829,1,2018,2018-01-29,02:00:00,2,Winter,Night
1345.8464775809362,1,2018,2018-01-29,03:00:00,3,Winter,Night
1322.822597427749,1,2018,2018-01-29,04:00:00,4,Winter,Night
1339.37631890565,1,2018,2018-01-29,05:00:00,5,Winter,Night
1431.626446652426,1,2018,2018-01-29,06:00:00,6,Winter,Night
1645.040580511761,1,2018,2018-01-29,07:00:00,7,Winter,Daytime
2012.1442708287152,1,2018,2018-01-29,08:00:00,8,Winter,Daytime
2322.16278014955,1,2018,2018-01-29,09:00:00,9,Winter,Daytime
2435.737050328903,1,2018,2018-01-29,10:00:00,10,Winter,Daytime
2456.674377450036,1,2018,2018-01-29,11:00:00,11,Winter,Daytime
2355.702229332407,1,2018,2018-01-29,12:00:00,12,Winter,Daytime
2356.2344530588366,1,2018,2018-01-29,13:00:00,13,Winter,Daytime
2336.355682426934,1,2018,2018-01-29,14:00:00,14,Winter,Daytime
2251.433205104909,1,2018,2018-01-29,15:00:00,15,Winter,Daytime
2237.596931983334,1,2018,2018-01-29,16:00:00,16,Winter,Daytime
2256.934416617993,1,2018,2018-01-29,17:00:00,17,Winter,Daytime
2328.827882591077,1,2018,2018-01-29,18:00:00,18,Winter,Daytime
2400.221414655182,1,2018,2018-01-29,19:00:00,19,Winter,Night
2323.257064131584,1,2018,2018-01-29,20:00:00,20,Winter,Night
2214.747951508697,1,2018,2018-01-29,21:00:00,21,Winter,Night
2125.916992173027,1,2018,2018-01-29,22:00:00,22,Winter,Night
2029.5581484477225,1,2018,2018-01-29,23:00:00,23,Winter,Night
1834.193704047947,1,2018,2018-01-30,00:00:00,0,Winter,Night
1623.0622974223047,1,2018,2018-01-30,01:00:00,1,Winter,Night
1496.565012820515,1,2018,2018-01-30,02:00:00,2,Winter,Night
1432.138078449662,1,2018,2018-01-30,03:00:00,3,Winter,Night
1410.4347595614047,1,2018,2018-01-30,04:00:00,4,Winter,Night
1421.601305210458,1,2018,2018-01-30,05:00:00,5,Winter,Night
1502.769241157309,1,2018,2018-01-30,06:00:00,6,Winter,Night
1694.5004403730354,1,2018,2018-01-30,07:00:00,7,Winter,Daytime
2026.912821986598,1,2018,2018-01-30,08:00:00,8,Winter,Daytime
2300.599810471949,1,2018,2018-01-30,09:00:00,9,Winter,Daytime
2378.860206967441,1,2018,2018-01-30,10:00:00,10,Winter,Daytime
2398.246638236999,1,2018,2018-01-30,11:00:00,11,Winter,Daytime
2267.1299366941776,1,2018,2018-01-30,12:00:00,12,Winter,Daytime
2243.003460413729,1,2018,2018-01-30,13:00:00,13,Winter,Daytime
2183.4139057028856,1,2018,2018-01-30,14:00:00,14,Winter,Daytime
2096.088593092454,1,2018,2018-01-30,15:00:00,15,Winter,Daytime
2094.9831064331947,1,2018,2018-01-30,16:00:00,16,Winter,Daytime
2113.712996741507,1,2018,2018-01-30,17:00:00,17,Winter,Daytime
2218.2561008443004,1,2018,2018-01-30,18:00:00,18,Winter,Daytime
2324.8801009697554,1,2018,2018-01-30,19:00:00,19,Winter,Night
2278.7485565895786,1,2018,2018-01-30,20:00:00,20,Winter,Night
2185.2271691120527,1,2018,2018-01-30,21:00:00,21,Winter,Night
2096.925640718538,1,2018,2018-01-30,22:00:00,22,Winter,Night
2002.2335593687817,1,2018,2018-01-30,23:00:00,23,Winter,Night
1793.1764925411244,1,2018,2018-01-31,00:00:00,0,Winter,Night
1590.9706098799245,1,2018,2018-01-31,01:00:00,1,Winter,Night
1467.2544690221548,1,2018,2018-01-31,02:00:00,2,Winter,Night
1395.7449209787717,1,2018,2018-01-31,03:00:00,3,Winter,Night
